1844, "Actividades de Apoyo Continuar", "Seguimos apoyando %s ", "Como recordatorio, continuamos prestando apoyo al gobierno de %s.", "", "", "Recibido", "", "", ""
1845, "", "", "", "", "", "", "", "", ""
1846, "Ascensión de Mauritania", "Proteja el Sáhara Occidental", "La junta de Mauritania se han vuelto cada vez más problemático en la última década. Su reciente alianza con el nuevo gobierno de Malí parece como una prueba más de que inició el cambio de régimen de ese país pero tenemos pruebas solamente circunstancial. Sudáfrica ha pedido a Senegal y Gambia (principales participantes de las Naciones Unidas para el mantenimiento de la paz) para 'pacificar' la región. Ellos han ofrecido equipos militares para la ayuda y proporcionarán una compensación económica cuando la paz se restablezca para compensar los costos del conflicto. Esperamos Malí para apoyar a Mauritania que son propensos a atacar el Sáhara Occidental. No debemos permitir que el Sáhara Occidental otoño. Mauritania también ha mejorado su ejército a través de las compras recientes de España que parecen estar fomentando la junta.¶¶To complicar aún más las cosas, Guinea ha declarado la guerra a Sierra Leona y han declarado su apoyo a Mauritania. Podemos esperar que ellos se involucren en cualquier conflicto que empezamos. También tienen conflictos históricos con Liberia.", "", "", "", "", "", ""
1847, "Polaco crisis de los misiles", "", "Ahora, con un militar en medio de la modernización y una infraestructura más desarrollada, la nueva URSS es fácilmente la mayor amenaza para Europa desde la Segunda Guerra Mundial. Alemania ... Francia ... Los Estados Unidos ... todos ellos han hecho errores críticos internacionales que deberían hacer que sea mucho más fácil para nosotros restauramos nuestro lugar de poder en el escenario internacional. Nuestra única preocupación parece venir de China. La han codiciar los recursos de Siberia durante bastante tiempo y que podría pensar es su oportunidad.", "", "", "", "", "", ""
1848, "Qué pasa", "Eliminar Venezuela", "Con el descubrimiento de prueba de que Venezuela participó en el hundimiento de su submarino nuclear, Brasil decide que ha llegado el momento de eliminar Venezuela (antes de la participación de Rusia puede proporcionar Venezuela con una ventaja militar). Ahora que tenemos la prueba de que Venezuela estaba detrás del hundimiento de nuestro submarino nuclear, probablemente con la Rusia de o la ayuda de China, no tenemos más remedio que emprender una guerra total en contra de ellos - de lo contrario no podríamos mantener la credibilidad en la escena internacional, especialmente con la otras naciones de América del Sur. ¶¶France ha prometido alguna ayuda, pero no tenemos detalles. Tenemos que ser conscientes de que Venezuela también podría recibir ayuda de fuentes internacionales - por lo que este conflicto podría prolongarse. Para mantener el apoyo a nuestro pueblo que hemos prometido que esta guerra será llevado a una conclusión victoriosa dentro de los 15 meses.", "", "", "", "", "", ""
1849, "Algunos tonto maldito", "Captura de Kosovo", "Confiados en que sus estrechos vínculos con Rusia protegerlo de recriminaciones internacionales, Serbia decide que su reclamación en Kosovo una vez más, se puede afirmar. Tal acción ha llevado a una guerra mundial en el pasado. . . Tal vez la historia nos enseña que esto puede ser un error, pero nunca en la historia reciente que las naciones del mundo estado menos centrado en los problemas en los Balcanes. Kosovo ha sido prácticamente abandonada por Occidente - por lo que ahora es sin duda un momento oportuno para que nos llevara de regreso lo que es legítimamente nuestra tierra. Mientras Kosovo ha caído en los próximos 6 meses, es probable que haya represalias de la comunidad internacional", "", "", "", "", "", ""
185, "La ONU proporciona asesores militares", "La ONU envía asesores militares a %s.", "Hoy, las Naciones Unidas han desplegado asesores militares en %s. Esta muestra de apoyo debería de aumentar la moral de las unidades de esa zona, además de su efectividad militar.", "", "", "Recibido", "", "", ""
1850, "El paralelo 38", "Captura de Corea del Sur", "Después de décadas de posturas y amenazando, un conflicto de Corea renovada está a la mano. Con las fuerzas estadounidenses han ido, será Corea del Sur será capaz de resistir la embestida del Norte? Nuestra ventaja está en los números y la proximidad de su capital a la frontera. Debemos ser capaces de abrumar a ellos rápidamente y cuando Seúl cae, así te será finalmente unirse al resto del país y Corea.", "", "", "", "", "", ""
1851, "Los Herederos de Aristóteles", "Atacar Macedonia", "La cuestión de denominación de Macedonia entre la provincia de Grecia y la República de Macedonia ha resurgido con efectos violentos. Grecia tiene la oportunidad de ponerle fin de una vez por todas, sino que el resto del mundo sentarse y dejar que suceda? Nuestros personas se encuentran cada vez más en desacuerdo con el vecino del norte sobre el uso de nuestro nombre de la provincia, Macedonia. El 'Antigua República Yugoslava de Macedonia (ARYM), como nos gusta llamarlos, todavía busca mantener el nombre de' Macedonia 'por sí mismos. Esta insistencia en la sombra de nuestro territorio ha llevado a algunas personas a tomar el problema en sus propias manos. En respuesta a esta tensión creciente iniciada por las manifestaciones se ha producido a lo largo de nuestra violencia frontera norte durante estos eventos. A pesar de que no podemos identificar las actividades violentas de Macedonia, podemos y vamos a usar esto para justificar un ataque contra ellos. ¶¶Unfortunately otros países cercanos pueden no ver esto como nosotros y pueden ponerse en nuestro camino. Si no somos rápidos en nuestras acciones veremos más derramamiento de sangre de lo necesario. Atacar a Macedonia y sobrevivir las consecuencias durante 12 meses para mantener el poder en la región recién adquirida.", "", "", "", "", "", ""
1852, "El camino de Damasco Eventos", "Destruye Vehículo Comando en Amman", "Obligado a retirarse del Líbano, Siria continúa buscando su voz en el Medio Oriente. Instando a la tolerancia e incluso la amistad con Israel, el liderazgo de Jordania ha cruzado una línea imperdonable en vista de Siria y debe ser eliminado. . . Hemos perdido totalmente ninguna influencia sobre el Líbano. Tenemos que hacer algo que revitalizará nuestra influencia en todo el Oriente Medio. Y ahora Jordan está haciendo ruidos que nos dicen que tenemos que hacer la paz con Israel. Esto va demasiado lejos! Es hora de quitar su Rey! ¶¶Our agentes han aprendido que en el caso de un ataque, el rey de Jordania tiene estación en un vehículo de mando móvil en Ammán. Debemos encontrar y eliminarlo. Irán se ha comprometido a ayudar a nuestros esfuerzos financiera, pero quieren que lleva a cabo dentro de los 12 meses.", "", "", "", "", "", ""
1853, "Tsunami", "Captura Dili", "Un ataque por sorpresa de Indonesia tiene Timor Oriental a punto de rendirse a con apenas un disparo efectuado. Corresponde a Australia para liberar Timor Oriental tan pronto como sea posible antes de que Indonesia puede construir sus defensas. Timor Oriental ha caído a Indonesia y no podemos dejar que esta de pie! Tenemos que volver a tomar la capital (Dili) y restaurar el gobierno anterior. Si no tomamos acción nuestro departamento de inteligencia ha indicado que esto sólo será el comienzo de Indonesia y que buscará expandirse hacia otras naciones indefensas también. ¶¶The cronograma nuestros agentes están instando es de diez meses. Mientras hemos retomado Dili para entonces, y restaurado el anterior gobierno (mediante la entrega de la Unidad de Mando a Dili) debe detener todos los otros planes de Indonesia. ¶¶The Timor Oriental El liderazgo es en el vehículo Comando Actualmente se encuentra en nuestra Captial - Canberra.", "", "", "", "", "", ""
1854, "Hanoi Hilton", "Captura Hanói", "Los franceses han enviado refuerzos a nuestra nación! Debemos recuperar Hanoi rápidamente con el fin de reunir a nuestros compatriotas a nuestra causa. Si somos capaces de recuperar la ciudad el 7 de noviembre (antes refuerzos franceses adicionales pueden llegar), que debe romper su confianza y finalmente obligarlos de Asia una vez por todas ¶¶ (Pista -. No se deje atrapar en el abierto Utilice el terreno selvático y ciudades para la cubierta y se mueven con cautela. Sus tropas son muy limitados, así que no pierdas ellos, pero recuerde que el tiempo es la esencia.) ',' Los franceses han enviado refuerzos a nuestra nación! Debemos recuperar Hanoi rápidamente con el fin de reunir a nuestros compatriotas a nuestra causa. Si somos capaces de recuperar la ciudad el 7 de noviembre (antes refuerzos franceses adicionales pueden llegar), que debe romper su confianza y finalmente obligarlos de Asia una vez por todas ¶¶ (Pista -. No se deje atrapar en el abierto Utilice el terreno selvático y ciudades para la cubierta y se mueven con cautela. Sus tropas son muy limitados, así que no pierdas ellos, pero recuerde que el tiempo es la esencia.)", "", "", "", "", "", ""
1855, "La crisis de las Malvinas", "", "Por fin hemos vuelto a tomar lo que es nuestro! Sin embargo, podemos esperar que el Reino Unido va a reaccionar y que ya se están preparando para lanzar una invasión en las Ilands del Sur! Prepárate para la batalla.", "", "", "", "", "", ""
1856, "Defiende Mount Pleasant", "Defiende Mount Pleasant", "Defiende la base militar de Mount Pleasant de la invasión británica! Usted debe mantener esta posición hasta julio. En ese momento los suministros de la Task Force británica deben agotarse y se verán obligados a retirarse.", "Succcess", "¡FRACASO!", "", "", "", ""
1857, "Tutorial", "Amenaza Assessment¶", "Debemos estar muy preocupado por el futuro de nuestra gran nación. Hemos llegado a creer que la isla fuera de nuestra costa, conocida a la del mundo como Taiwán, está tratando de unirse al selecto grupo de naciones con armas nucleares. Las naciones más pequeñas ven esto como un gran ecualizador. Lo vemos como una agresión encubierta. Debemos establecer un plan en marcha para determinar si la amenaza es real, y si es así, llevar a cabo acciones para poner fin a Taiwan en sus pistas. ¶¶Get mismo situado y estar listo para su próxima reunión.", "Después de pulsar ACEPTAR, el tiempo se reanudará automáticamente. (Ver 'HELP' para obtener más información y buscar el botón resaltado 'Game Speed'. Aumentar el 'Game Speed' si estás esperando un rato para que el próximo objetivo.)", "Después de pulsar ACEPTAR, el tiempo se reanudará automáticamente. (Ver 'HELP' para obtener más información y buscar el botón resaltado 'Game Speed'. Aumentar el 'Game Speed' si estás esperando un rato para que el próximo objetivo.)", "", "", "", ""
1858, "AYUDA", "AYUDA - ¿Cómo ...", "1) aparecerán mensajes de ayuda en esta área. ¶ 2) Ellos le ayudarán a encontrar maneras de lograr sus objetivos.", "Algunos mensajes AYUDA destacarán áreas de la interfaz. Busque estos aspectos más destacados para guiarle a las áreas de la interfaz gráfica de usuario.", "", "", "", "", ""
1859, "Volar por", "Vuela Cerca Coast¶ de Taiwán", "Volar un avión manchado (PTR - KJ-2000 AWACS) aproximadamente 100 kilómetros al norte de Taiwán. Tenemos que echar un vistazo a sus instalaciones nucleares en Taipai. Creemos que están enriqueciendo uranio y nos pondremos un informe cuando nuestros aviones han capturado fotos.", "Los informes están llegando. Nuestra misión detectar nos ha dado una mirada más cercana. ¶¶If esta amenaza se considera que es verdadera, debemos empezar a planificar nuestra respuesta, tanto estratégica y políticamente.", "¿Qué otras maneras podemos estar seguros acerca de las acciones de Taiwán? Poner nuestras fuerzas para trabajar.", "", "", "", ""
186, "La demanda de productos se abastece de reservas", "La demanda de %s está cubierta por las reservas.", "En la actualidad, nuestras reservas nos permiten satisfacer la demanda de %s en nuestra zona.", "", "", "Recibido.", "", "", ""
1860, "AYUDA - Aire Recon", "AYUDA - Aire Recon", "1) Abra el Departamento de Defensa. ¶ 2) Filtro Ramas Unidad de AIR, expanda desplegado, o unidades de la reserva, y luego buscar el PTR clase de participación. Encontrar y utilizar esta unidad - AWACS KJ-2000.", "Si en la reserva, en la línea de la lista se puede> Double Click <al jardín central en la base. En la línea de la lista se puede> Agregar a Seleccionados <. Esto pone a la unidad en la primera sección, llamada Unidades seleccionadas. Si usted quiere encontrar esta unidad fácilmente en un momento posterior, lo puso en un Grupo de Batalla. Use tecla de acceso directo <Ctrl + 1> para agregarlo al grupo 1. Después, simplemente pulse <1> para recogerlo de nuevo. A partir de aquí, se puede mover de inmediato sobre el mapa para elegir un destino. La unidad desplegará y tratar de mover allí.", "", "", "", "", ""
1861, "Mira más de cerca", "Mira más de cerca¶", "Ahora tenemos que conseguir algunos ojos y los pies en el suelo. Debemos infiltrarse en la instalación nuclear en Taipei y ver si el enriquecimiento de uranio. Obtener un espía en misión rápidamente. Esperemos lo mejor y empezar a prepararse para lo peor. ¿Qué vamos a hacer si se están convirtiendo en una amenaza? (Al mismo tiempo, debemos investigar otras instalaciones para determinar si se están ganando la tecnología para construir y lanzar misiles.)", "Nuestro activo en el campo ha informado de lo peor. Ellos están enriqueciendo. Si bien podemos tratar de una solución política, debemos estar en condiciones de defender a nuestra nación.", "Hemos fracasado. Tenemos que echar un vistazo más de cerca a sus instalaciones.", "", "", "", ""
1862, "AYUDA - Espionaje", "AYUDA - Espionaje", "1) Abra el Departamento de Estado. ¶ 2) ESPIONAJE Abrir. ¶3) Seleccione la opción que dice: Seleccione un mapa de ubicación. ¶ 4.) Seleccione la Misión Espía - Recon.", "", "", "", "", "", ""
1863, "Comercio de la Unidad Aérea", "Comercio para Air Unit¶", "Nuestros ministros aconsejan que nuestros planes para adquirir el PAK FA T-50 de la URSS se ha completado. Nuestro nuevo escuadrón se encuentra en el noreste de China. Re-localizar a Zhangzhou, junto con otras unidades aéreas, el primero de muchos puntos de parada.", "PAK FA T-50 ha sido rebasada.", "", "", "", "", ""
1864, "AYUDA - Rebase Unidad Aérea", "AYUDA - Rebase Aire Unit¶", "1) Mueva el mapa para ver el noreste de China, al norte de Corea del Norte, dentro de la URSS. Izquierda Haga clic para seleccionar una unidad, o <clic izquierdo> + <Drag> para seleccionar las unidades en el mapa. ¶ 2) <Izquierda haga clic en> el mini-mapa para saltar rápidamente a una nueva ubicación, manteniendo la unidad seleccionada. ¶3) Escoja el Poder del Aire, en el Departamento de Defensa. (que debería haber abierto al momento de retirarlo de la unidad) para resaltar todos los campos del aire y los puertos de aire. ¶ 4.) <Click derecho> en el destino a dar a la unidad de una orden de movimiento.", "", "", "", "", "", ""
1865, "Investigación", "Investigación¶", "Ahora que hemos visto el PAK FA T-50, nos gustaría construir nuestra propia. Para adquirir los diseños de URSS primero tenemos que investigar diseños de aeronaves avanzada. Una vez completa, debemos cambiar por el nuevo diseño de aire. Y luego construir nuestra propia.", "La investigación completa. Ahora cambiaría por el PAK FA T-50 de la URSS.", "", "", "", "", ""
1866, "Techs no comerciales-able - AYUDA", "Techs no comerciales-able - AYUDA", "Algunas tecnologías son capaces no comerciales. Debemos investigar por nosotros mismos si queremos ver sus beneficios. Más centros de investigación mejorarán los tiempos de investigación, pero la investigación va a costar más. La construcción de más centros de investigación también requieren una gran inversión financiera y tomar mucho tiempo para construir.", "", "", "", "", "", ""
1867, "", "", "", "", "", "", "", "", ""
1868, "", "", "", "", "", "", "", "", ""
1869, "", "", "", "", "", "", "", "", ""
187, "Reservas de productos casi agotadas", "La demanda de %s casi ha agotado las existencias.", "Hemos satisfecho la demanda de %s con nuestras reservas. Éstas casi han quedado agotadas, así que debería considerar la búsqueda de otras fuentes.", "", "", "Recibido.", "", "", ""
1870, "", "", "", "", "", "", "", "", ""
1871, "", "", "", "", "", "", "", "", ""
1872, "", "", "", "", "", "", "", "", ""
1873, "", "", "", "", "", "", "", "", ""
1874, "", "", "", "", "", "", "", "", ""
1875, "", "", "", "", "", "", "", "", ""
1876, "", "", "", "", "", "", "", "", ""
1877, "Defiende Puerto Howard", "Estación de una línea defensiva para proteger", "Debemos establecer una línea defensiva contra los británicos capturando Puerto Howard, ya que proporcionaría una plataforma para ellos para lanzar un ataque contra la base militar de Mount Pleasant!", "Éxito", "¡LO PERDISTE! Esto hará que la defensa de Mount Pleasant más difícil.", "", "", "", ""
1878, "Captura RAF Mount Pleasant!", "Tierra y captura de Mount Pleasant", "Debemos capturar el Monte Base Militar agradable RAF. El plazo para esta operación es de 01 de julio, después es probable que vamos a experimentar escasez de suministros y ser obligado a retirarse.", "Éxito", "Fracaso", "", "", "", ""
1879, "Captura de Port Howard", "Tome del Puerto para avanzar hacia adelante!", "De importancia secundaria en nuestro objetivo principal es Puerto Howard en la isla occidental. Finalmente, esta tendrá que ser tomada, pero Mount Pleasant sigue siendo de primordial importancia.", "Éxito", "Fracaso", "", "", "", ""
188, "No se ha podido adquirir el producto", "Escasez de %s en los mercados internacionales.", "No ha sido posible adquirir suficiente %s para cubrir nuestras necesidades porque, en estos momentos, las Naciones Unidas no tienen suficiente cantidad disponible.", "", "", "Recibido.", "", "", ""
1880, "La crisis de las Malvinas", "Captura las Islas del Sur", "No podemos permitir que la Argentina para mantener el control sobre las Malvinas. Debemos reafirmar nuestro control allí tan pronto como sea posible. La pieza clave de control para las islas es RAF Mount Pleasant, para finalizar sus planes de volver a tomar esa base!", "", "", "", "", "", ""
1881, "Tripartita Pacto expande", "Tripartita Pacto expande", "El eje se hace más fuerte con otra expansión al Pacto Tripartito. Ahora incluye %s.", "", "", "", "", "", ""
1882, "Liderando Ontario en un futuro incierto", "Ganar la reelección en septiembre 24th¶", "Buena Premier mañana, ¶¶The fecha de las elecciones ha sido fijada para el 24 de septiembre. Eso no nos da mucho tiempo para asegurar que permanecemos en el gobierno. El primer ministro saliente, fue capaz de capturar una sorprendente victoria en las últimas elecciones, pero la actual crisis mundial hace que esta elección completamente impredecible. Todo el mundo todavía se está recuperando de la conmoción del colapso del Gobierno Federal aquí en el país y el colapso de los otros países del mundo también. Ganar requerirá prueba de que la economía de Ontario seguirá prosperando a pesar events.¶¶South mundo de la frontera, Michigan están haciendo intentos para afirmar la dominación en la región de los Grandes Lagos. Habíamos iniciado conversaciones con la administración de Ohio, pero Michigan podría crear problemas en esta área, ya que se sientan entre us.¶¶Regardless de lo que ocurre fuera de nuestras fronteras, no podemos perder de vista nuestros desafíos nacionales. Si no podemos ganar las próximas elecciones, todo lo demás no tiene sentido.", "Éxito", "Fracaso", "", "", "", ""
1883, "Tesoro de nuestra Región", "Tesoro Ayuda", "En el Departamento de Hacienda, se encuentra el actual equilibrio de nuestra tesorería. Es importante tener esto en cuenta en todo momento. Si no somos capaces de mantener una tesorería positiva, se detuvieron importantes sectores como la construcción y la investigación.", "El gasto deficitario Artículos (siguen siendo gastado incluso cuando la tesorería es negativo): ¶ • Materia prima y la producción industrial • sueldos militares y de mantenimiento • Eficiencia de Investigación • spending¶Frozen Social gasto (se detuvieron cuando la tesorería es negativo): ¶ • Unidad de producción - no seguir avanzando • Construcción de instalaciones - ningún progreso • compra de productos de los mercados mundiales • Pagos del Tratado", "Hotkey¶ <F4> Abre FINANZAS.", "", "", "", ""
1884, "PIB / c y Población", "PIB / cy Población Ayuda", "El Producto Interno Bruto de la región es la suma de todos los dineros generados por la economía de una región. Cuando se ve per cápita (por persona), esto le dará el ingreso medio de los ciudadanos de una región. En el departamento de Finanzas, podemos revisar nuestra situación financiera, incluyendo nuestro PIB / c. Este es un buen indicador de la salud de nuestra economía ya que se compara a la de otros paises", "PIB / c cambiará a diario. Superior PIB / c se lo que significa un aumento de los ingresos fiscales, pero mayores costos de producción. Muy bajo PIB / c también limitará la inversión en proyectos de investigación y desarrollo que se extienden su tiempo de investigación.", "Hotkey¶ <F4> Abre FINANZAS.", "", "", "", ""
1885, "La vecina de energía de las regiones y Política", "La vecina Regiones Ayuda", "Nuestro departamento de estado está preparado para ofrecerle toda la información disponible sobre las naciones del mundo. La información mostrada será la del dueño de la ubicación del mapa seleccionada. Regiones democráticas como la nuestra se enfrentarán a las elecciones de vez en cuando. Desde nuestra elección es menos de un año de distancia, un aviso parece que cuando se mantiene durante proporcionará la próxima fecha de las elecciones y las encuestas de opinión actuales. Seleccione cualquier otra región para ver la información relacionada.", "Para acceder a una lista desplegable de las regiones según teatro, simplemente haga clic en el nombre de la región que se selecciona. Ciertas acciones del Departamento de Estado sólo están disponibles para las colonias de su región o de gobiernos extranjeros y no para su propia región, tales como opciones de influencia.", "Hotkey¶ <F3> Abre ESTADO.", "", "", "", ""
1886, "Nuestra Necesidad de uranio", "Aumentar uranio Stock¶to> 50.000 kg", "Necesidades de generación de energía de Ontario dependen en gran medida la energía nuclear. Si bien podríamos comenzar la construcción de las minas de uranio de la nuestra, sabemos que Saskatchewan ha mantenido una gran surplus.¶¶We producción debería aumentar nuestro stock de uranio a más de 50.000 kg para asegurar una reserva estratégica. El bajo costo por unidad de Uranio nos permitirá hacer esto a un costo mínimo de capital.", "Éxito", "Fracaso", "", "", "", ""
1887, "La comprensión de Producción de Recursos", "Instalación de ayuda de recursos", "El departamento de Recursos le permite seleccionar un recurso individual y ver información sobre la producción, el consumo y el comercio de un producto determinado. Algunos productos son necesarios para la construcción industrial y militar, mientras que otros serán consumidos directamente por nuestra población. El resto son materias primas utilizadas para la producción de otros bienes.", "Manteniendo el medallón, puede obtener detalles sobre la disponibilidad de mercado de la materia prima y la demanda. Algunos gráficos de barras, tales como uso real pueden mostrar en dos tonos de color para mostrar el potencial no utilizado y no satisfecha. La celebración en los gráficos de barras se proporcionan más detalles sobre esa suficiencia value.¶¶Self en una mercancía no es un requisito, pero puede ser útil cuando los costos de mercado son altos o disponibilidad es escasa.", "Hotkey¶ <F5> Abre RECURSOS.", "", "", "", ""
1888, "Instalaciones de producción de productos básicos", "Fondo Buscador de ayuda", "La mayoría de los productos vendrán de una instalación en nuestra región. En el departamento de la tierra podemos ver las instalaciones de un lugar seleccionado e interactuar con ellos si los dueños. El sub-departamento de Instalaciones y Complejos nos permite encontrar una instalación por su departamento, como Defensa o Finanzas. La lista de Producción se separa por producto para que podamos ver todas nuestras plantas de energía, por ejemplo.", "Algunos productos son producidos por el terreno o por las ciudades. Agricultura y de la Madera se producen en pequeñas cantidades por cada ubicación que tiene el recurso se muestra como disponible. Ciudades producen algo de electricidad.", "Hotkeys¶ <F2> abre Departamento de Tierras.", "", "", "", ""
1889, "Ganar las elecciones!", "Nos hemos ganado otra mandate¶from la población.", "Lo Felicidades Premier, hemos hecho muchos pensaron imposible. Durante una época de caos mundial, nos hemos posicionado Ontario como líder en el escenario mundial de esta nueva era. Nuestra provincia seguirá enfrentando retos, espero que seguirá siendo el líder de nuestro partido durante muchos años por come.¶¶ (Esto completa el tutorial, pero te invitamos a jugar en).", "", "", "", "", "", ""
189, "Oferta diplomática de las Naciones Unidas", "Oferta comercial de las Naciones Unidas.", "Las Naciones Unidas han propuesto la siguiente oferta diplomática:¶(La oferta expira en siete días)¶", "", "", "Acepten la oferta diplomática.", "Rechacen la oferta.", "", ""
1890, "Expansión de un Sector", "Green Energy Ayuda", "En caso de optar por ampliar la capacidad de una industria dada, esto se puede hacer mediante la construcción de más instalaciones del tipo apropiado. Desde el departamento de Recursos, el Fondo para Controles subdepartamento le permite construir instalaciones para el producto seleccionado. Al decidir si o no para ampliar una industria, considere el costo por unidad de producir en comparación con el precio en el mercado. A veces, la importación de producto puede ser más rentable.", "Los diferentes tipos de instalaciones pueden producir el mismo producto en diferentes maneras. Las plantas hidroeléctricas producen electricidad y no consumen nada, pero deben ser colocados donde existen recursos mapa. Plantas de gasolina se pueden construir en cualquier lugar, sino que requieren de petróleo para la producción. La energía solar se puede construir en cualquier lugar, no requieren ningún materias primas, pero su producción por instalación es mucho más bajo.", "", "", "", "", ""
1891, "Reservas Estratégicas de uranio", "Éxito", "¡Excelente! Tener una reserva estratégica de uranio mejorará nuestra seguridad global. Tal vez en los próximos meses podemos considerar trasladar parte de nuestra generación de energía de fuentes de energía verde como la hidráulica, la solar o la otra, por lo que podemos reducir esta dependencia.", "", "", "", "", "", ""
1892, "Innovación Industrial", "Investigue el Reciclaje project¶Advanced", "Nuestra economía, sin duda, beneficiará por la investigación avanzada de reciclaje. Es un Tech Sociedad que reducir notablemente el costo de producción de productos terminados y nos podría dar una ventaja competitiva.", "Éxito", "", "", "", "", ""
1893, "Investigación Capacidad", "Investigación Capacidad Ayuda", "... Proyectos y la capacidad", "hacer una pausa para cambiar el orden", "", "", "", "", ""
1894, "Presupuesto regional", "Superávit Déficit de ayuda /", "... Superávit o déficit serán determinados por ingresos menos gastos.", "... Investigación y Defensa no generan dinero, que sólo generan gastos.", "Hotkeys¶ <F4> se abre departamento de finanzas.", "", "", "", ""
1895, "Industria aeroespacial", "La investigación de la N-22B SearchMaster¶", "... Algunos aviones", "", "", "", "", "", ""
1896, "Capacidad de producción", "Construir Slot advertencia Ayuda", "... ranuras de construcción sin usar cuestan dinero,", "Las unidades pueden ser objeto de comercio", "Hotkeys¶ <F7> abre DEFENSA - Departamento de Producción.", "", "", "", ""
1897, "Calificaciones Unidad", "Unidad de Calificación Dots ayuda", "... Combate calificación eficacia", "... AI Auto construcción", "Hotkeys¶ <F8> abre Departamento de Defensa.", "", "", "", ""
1898, "Considere Importación vs Costos de Producción", "Deje de Producción en la Industria the¶Rubber", "... ver que la producción es cero, desactivar las instalaciones", "... bloqueo el ministro iba a funcionar, pero estaríamos pagando maint. en las instalaciones.", "", "", "", "", ""
1899, "Controles de la Industria", "Controles de la industria ayudan", "... Cero porcentaje de la capacidad", "", "", "", "", "", ""
19, "Sugerencia: aumentar el entrenamiento", "Sugerencia: aumentar el entrenamiento de unidades.", "Muchas unidades están inactivas. Sugiero que se dediquen a ejercicios de entrenamiento a fin de mejorar su capacidad y preparación para el combate.", "", "", "Afirmativo.¶Asignen las unidades inactivas¶a misiones de entrenamiento.", "Negativo.¶El entrenamiento adicional es¶un gasto innecesario.", "Pospongo la decisión.", ""
190, "Ataque atómico estratégico", " %s realiza un ataque nuclear estratégico sobre %s.", " %s ha utilizado un artefacto atómico de gran potencia contra %s en %s.", "", "", "Recibido.", "Condena acción", "Apoyar acción", ""
1900, "Investigación cola", "Investigación Queue Ayuda", "... Hacer una pausa para cambiar el orden", "", "", "", "", "", ""
1901, "Michigan impone aranceles", "", "Michigan ha impuesto aranceles sobre las mercancías que viajan a través de sus fronteras hacia o desde Ohio, Indiana e Illinois. Aunque parecen más preocupados por estos estados ex-americana, esto también tendrá un impacto directo en nuestra economía. Ciertamente debemos reaccionar públicamente a this.¶¶If condenamos la acción, sin duda va a empeorar las relaciones entre nosotros, pero si los apoyamos, vamos a tener menos apoyo de los otros ex estados. Relaciones en el área de la región ya están siendo afectados por las acciones de Michigan.", "", "", "Es su derecho a fijar las tarifas.", "Esto es la guerra económica.", "", ""
1902, "Denunciar públicamente las tácticas de Michigan", "Establecer nuestra política to¶Condemn Miichigan", "Ajuste a Condenar en Sever acciones.", "", "", "", "", "", ""
1903, "Afectando Relaciones Región", "Soporte / Condenar Ayuda", "Es posible establecer su política exterior hacia una región por la elección de una postura de apoyo o de condena general. Con el tiempo, esto afectará a las relaciones como la aprobación o desaprobación de sus acciones se observa por la región.", "El panel de acciones severas también incluye la opción de declarar la guerra. Haga clic en una región en el mapa y seleccionar declarar la guerra le llevará directamente a este panel.", "", "", "", "", ""
1904, "", "", "", "", "", "", "", "", ""
1905, "", "", "", "", "", "", "", "", ""
1906, "", "", "", "", "", "", "", "", ""
1907, "", "", "", "", "", "", "", "", ""
1908, "", "", "", "", "", "", "", "", ""
1909, "", "", "", "", "", "", "", "", ""
191, "Resultado de la votación de las Naciones Unidas", "Aprobada la ayuda económica a %s.", "Se ha aprobado la petición de ayuda económica de %s.", "", "", "Recibido", "", "", ""
1910, "", "", "", "", "", "", "", "", ""
1911, "Disturbios civiles", "", "El gobierno en %s está luchando para mantener el orden. Los recientes enfrentamientos entre fuerzas de seguridad y miembros de facciones prominentes de la oposición se han vuelto violentos. La información es limitada, pero que ya está creando presión internacional de varias regiones. Debemos instruir a nuestros diplomáticos sobre cómo abordar las futuras conversaciones con sus representantes gubernamentales.", "", "", "Vamos a evaluar la reacción internacional.", "Estos son tiempos difíciles y que pueden ser capaces de ofrecer consejo útil. Deberíamos ver si podemos ayudarles.", "Liderazgo incompetente es una cosa peligrosa. No podemos apoyar este gobierno.", ""
1912, "Relaciones empeoran", "", "Tenemos información limitada en cuanto a la causa, pero las relaciones entre %s %s hemos vuelto más tensas recientemente. Probablemente algunos diplomacia trastienda ha creado tensión.", "", "", "Gracias, estoy listo para mi próxima sesión informativa.", "", "", ""
1913, "Golpe militar", "", "Eventos en %s han llevado a los líderes militares para tomar el poder. El anterior gobierno ha perdido de la capital y de los principales edificios del gobierno.", "", "", "Esta región no es un factor en cualquiera de nuestros planes.", "Después de haber cumplido con la dirigencia saliente, no me sorprende.", "El papel de los militares no debe ser para gobernar.", ""
1914, "Mejora de las relaciones", "", "Una reciente misión diplomática por %s para cumplir con los representantes de %s ha llevado a mejores relaciones entre estas naciones.", "", "", "", "", "", ""
1915, "Inversión Económica", "", " %s ha anunciado recientemente la inversión extranjera en algunos proyectos de infraestructura para %s. Es probable que esto traiga las dos regiones más juntos.", "", "", "", "", "", ""
